loss,accuracy,f1_score,precision,recall,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.1110958523220487,61.965811965811966,0.5291005291005291,0.7575757575757576,0.4065040650406504,39.75482988357544,False,,,1,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-26-06,1669739166,39.75482988357544,31572,DESKTOP-G9R02TV,127.0.0.1,39.75482988357544,0,1,0.0
0.6239498823116987,59.401709401709404,0.3790849673202615,0.9666666666666667,0.23577235772357724,38.020577907562256,False,,,2,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-26-44,1669739204,77.7754077911377,31572,DESKTOP-G9R02TV,127.0.0.1,77.7754077911377,0,2,0.0
5.435778495592949,51.70940170940172,0.18705035971223022,0.8125,0.10569105691056911,37.91532611846924,False,,,3,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-27-22,1669739242,115.69073390960693,31572,DESKTOP-G9R02TV,127.0.0.1,115.69073390960693,0,3,0.0
1.4618303347856572,55.55555555555556,0.2777777777777778,0.9523809523809523,0.16260162601626016,38.41611409187317,False,,,4,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-28-00,1669739280,154.1068480014801,31572,DESKTOP-G9R02TV,127.0.0.1,154.1068480014801,0,4,0.0
0.724551274226262,58.119658119658126,0.379746835443038,0.8571428571428571,0.24390243902439024,38.29230976104736,False,,,5,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-28-39,1669739319,192.39915776252747,31572,DESKTOP-G9R02TV,127.0.0.1,192.39915776252747,0,5,0.0
0.6096530490451388,65.8119658119658,0.5604395604395603,0.864406779661017,0.4146341463414634,38.20654797554016,False,,,6,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-29-17,1669739357,230.60570573806763,31572,DESKTOP-G9R02TV,127.0.0.1,230.60570573806763,0,6,0.0
0.6677439762995794,55.12820512820513,0.339622641509434,0.75,0.21951219512195122,38.14482402801514,False,,,7,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-29-55,1669739395,268.75052976608276,31572,DESKTOP-G9R02TV,127.0.0.1,268.75052976608276,0,7,0.0
1.0839890700120192,61.111111111111114,0.5727699530516432,0.6777777777777778,0.4959349593495935,38.718510389328,False,,,8,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-30-34,1669739434,307.46904015541077,31572,DESKTOP-G9R02TV,127.0.0.1,307.46904015541077,0,8,0.0
0.6329243977864584,59.401709401709404,0.4508670520231214,0.78,0.3170731707317073,38.68384289741516,False,,,9,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-31-12,1669739472,346.1528830528259,31572,DESKTOP-G9R02TV,127.0.0.1,346.1528830528259,0,9,0.0
0.6965996505867722,55.98290598290598,0.27972027972027974,1.0,0.16260162601626016,38.11833381652832,False,,,10,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-31-50,1669739510,384.27121686935425,31572,DESKTOP-G9R02TV,127.0.0.1,384.27121686935425,0,10,0.0
1.1401771480201657,58.97435897435898,0.6595744680851064,0.5849056603773585,0.7560975609756098,38.31600785255432,False,,,11,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-32-29,1669739549,422.58722472190857,31572,DESKTOP-G9R02TV,127.0.0.1,422.58722472190857,0,11,0.0
0.6469915667150774,58.97435897435898,0.4418604651162791,0.7755102040816326,0.3089430894308943,38.29263091087341,False,,,12,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-33-07,1669739587,460.879855632782,31572,DESKTOP-G9R02TV,127.0.0.1,460.879855632782,0,12,0.0
0.652653555584769,55.98290598290598,0.39766081871345027,0.7083333333333334,0.2764227642276423,38.69761562347412,False,,,13,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-33-46,1669739626,499.5774712562561,31572,DESKTOP-G9R02TV,127.0.0.1,499.5774712562561,0,13,0.0
0.6819366063827124,49.572649572649574,0.078125,1.0,0.04065040650406504,38.754117250442505,False,,,14,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-34-25,1669739665,538.3315885066986,31572,DESKTOP-G9R02TV,127.0.0.1,538.3315885066986,0,14,0.0
0.6295115152994791,61.53846153846154,0.49438202247191015,0.8,0.35772357723577236,38.32462000846863,False,,,15,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-35-03,1669739703,576.6562085151672,31572,DESKTOP-G9R02TV,127.0.0.1,576.6562085151672,0,15,0.0
0.6215147360777243,62.39316239316239,0.4698795180722891,0.9069767441860465,0.3170731707317073,38.67868614196777,False,,,16,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-35-42,1669739742,615.334894657135,31572,DESKTOP-G9R02TV,127.0.0.1,615.334894657135,0,16,0.0
0.6338634653988048,60.256410256410255,0.46857142857142847,0.7884615384615384,0.3333333333333333,38.871649503707886,False,,,17,6ba6d_00005,95fa24c0c0ab453eaaef0965e097c731,2022-11-29_19-36-20,1669739780,654.2065441608429,31572,DESKTOP-G9R02TV,127.0.0.1,654.2065441608429,0,17,0.0
