loss,accuracy,f1_score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.6290961371527778,61.53846153846154,0.4999999999999999,42.768338680267334,False,,,1,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-45-06,1669301106,42.768338680267334,12168,DESKTOP-G9R02TV,127.0.0.1,42.768338680267334,0,1,0.015594959259033203
0.6313295934954261,61.111111111111114,0.5027322404371585,31.577099800109863,False,,,2,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-45-37,1669301137,74.3454384803772,12168,DESKTOP-G9R02TV,127.0.0.1,74.3454384803772,0,2,0.015594959259033203
0.6226619492229234,64.95726495726495,0.5638297872340425,31.579593420028687,False,,,3,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-46-09,1669301169,105.92503190040588,12168,DESKTOP-G9R02TV,127.0.0.1,105.92503190040588,0,3,0.015594959259033203
0.6443983550764557,61.53846153846154,0.5108695652173914,31.56861710548401,False,,,4,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-46-40,1669301200,137.4936490058899,12168,DESKTOP-G9R02TV,127.0.0.1,137.4936490058899,0,4,0.015594959259033203
0.6361211140950521,64.1025641025641,0.5531914893617021,31.804997444152832,False,,,5,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-47-12,1669301232,169.29864645004272,12168,DESKTOP-G9R02TV,127.0.0.1,169.29864645004272,0,5,0.015594959259033203
0.6290605333116319,62.82051282051282,0.5245901639344261,31.591712474822998,False,,,6,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-47-44,1669301264,200.89035892486572,12168,DESKTOP-G9R02TV,127.0.0.1,200.89035892486572,0,6,0.015594959259033203
0.6233356182391827,64.1025641025641,0.5434782608695652,31.52460551261902,False,,,7,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-48-15,1669301295,232.41496443748474,12168,DESKTOP-G9R02TV,127.0.0.1,232.41496443748474,0,7,0.015594959259033203
0.6244557046482706,64.1025641025641,0.5384615384615384,31.54868197441101,False,,,8,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-48-47,1669301327,263.96364641189575,12168,DESKTOP-G9R02TV,127.0.0.1,263.96364641189575,0,8,0.015594959259033203
0.6313069009373331,62.39316239316239,0.5164835164835164,31.340734720230103,False,,,9,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-49-18,1669301358,295.30438113212585,12168,DESKTOP-G9R02TV,127.0.0.1,295.30438113212585,0,9,0.015594959259033203
0.6403184548402444,60.256410256410255,0.4972972972972973,31.356976747512817,False,,,10,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-49-50,1669301390,326.6613578796387,12168,DESKTOP-G9R02TV,127.0.0.1,326.6613578796387,0,10,0.015594959259033203
0.6189647576747797,61.111111111111114,0.4916201117318436,31.44573664665222,False,,,11,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-50-21,1669301421,358.1070945262909,12168,DESKTOP-G9R02TV,127.0.0.1,358.1070945262909,0,11,0.015594959259033203
0.6322796161358173,61.965811965811966,0.5136612021857924,31.510082960128784,False,,,12,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-50-53,1669301453,389.6171774864197,12168,DESKTOP-G9R02TV,127.0.0.1,389.6171774864197,0,12,0.015594959259033203
0.6337471334343283,61.53846153846154,0.5212765957446809,31.477702856063843,False,,,13,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-51-24,1669301484,421.0948803424835,12168,DESKTOP-G9R02TV,127.0.0.1,421.0948803424835,0,13,0.015594959259033203
0.6367562448876536,62.39316239316239,0.5217391304347826,31.528790950775146,False,,,14,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-51-56,1669301516,452.62367129325867,12168,DESKTOP-G9R02TV,127.0.0.1,452.62367129325867,0,14,0.015594959259033203
0.6370893299070179,61.53846153846154,0.5108695652173914,31.994293928146362,False,,,15,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-52-28,1669301548,484.61796522140503,12168,DESKTOP-G9R02TV,127.0.0.1,484.61796522140503,0,15,0.015594959259033203
0.6277959448659521,61.111111111111114,0.5027322404371585,31.621643781661987,False,,,16,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-52-59,1669301579,516.239609003067,12168,DESKTOP-G9R02TV,127.0.0.1,516.239609003067,0,16,0.015594959259033203
0.6366134382720686,61.965811965811966,0.5136612021857924,31.80654764175415,False,,,17,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-53-31,1669301611,548.0461566448212,12168,DESKTOP-G9R02TV,127.0.0.1,548.0461566448212,0,17,0.015594959259033203
0.6307438255375267,63.24786324786324,0.5376344086021505,31.781907558441162,False,,,18,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-54-03,1669301643,579.8280642032623,12168,DESKTOP-G9R02TV,127.0.0.1,579.8280642032623,0,18,0.015594959259033203
0.6357600546290731,60.256410256410255,0.48618784530386744,31.948566198349,False,,,19,f5668_00002,b3955fb0a5324290b455195a148cd058,2022-11-24_17-54-35,1669301675,611.7766304016113,12168,DESKTOP-G9R02TV,127.0.0.1,611.7766304016113,0,19,0.015594959259033203
