loss,accuracy,f1_score,precision,recall,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.6421320336496729,57.692307692307686,0.7146974063400576,0.5610859728506787,0.9841269841269841,73.85287499427795,False,,,1,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_01-59-54,1673305194,73.85287499427795,11360,DESKTOP-G9R02TV,127.0.0.1,73.85287499427795,0,1,0.0
0.629800062913161,66.66666666666666,0.5666666666666667,0.9444444444444444,0.40476190476190477,71.66131663322449,False,,,2,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-01-06,1673305266,145.51419162750244,11360,DESKTOP-G9R02TV,127.0.0.1,145.51419162750244,0,2,0.0
0.5976533808259883,65.8119658119658,0.5698924731182795,0.8833333333333333,0.42063492063492064,71.61295938491821,False,,,3,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-02-17,1673305337,217.12715101242065,11360,DESKTOP-G9R02TV,127.0.0.1,217.12715101242065,0,3,0.0
0.5854193532568777,65.38461538461539,0.6086956521739131,0.7777777777777778,0.5,71.26828026771545,False,,,4,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-03-29,1673305409,288.3954312801361,11360,DESKTOP-G9R02TV,127.0.0.1,288.3954312801361,0,4,0.0
0.5941344693175747,64.95726495726495,0.6019417475728155,0.775,0.49206349206349204,71.46335482597351,False,,,5,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-04-40,1673305480,359.8587861061096,11360,DESKTOP-G9R02TV,127.0.0.1,359.8587861061096,0,5,0.0
0.607632563664363,65.8119658119658,0.6190476190476191,0.7738095238095238,0.5158730158730159,71.26910972595215,False,,,6,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-05-51,1673305551,431.12789583206177,11360,DESKTOP-G9R02TV,127.0.0.1,431.12789583206177,0,6,0.0
0.6547382061298077,57.692307692307686,0.6876971608832807,0.5706806282722513,0.8650793650793651,71.46537780761719,False,,,7,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-07-03,1673305623,502.59327363967896,11360,DESKTOP-G9R02TV,127.0.0.1,502.59327363967896,0,7,0.0
0.7268089881310096,62.82051282051282,0.6359832635983264,0.672566371681416,0.6031746031746031,71.38435578346252,False,,,8,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-08-14,1673305694,573.9776294231415,11360,DESKTOP-G9R02TV,127.0.0.1,573.9776294231415,0,8,0.0
0.9430119441105769,64.95726495726495,0.6238532110091742,0.7391304347826086,0.5396825396825397,71.39056539535522,False,,,9,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-09-26,1673305766,645.3681948184967,11360,DESKTOP-G9R02TV,127.0.0.1,645.3681948184967,0,9,0.0
0.8040549775474092,65.38461538461539,0.5803108808290155,0.835820895522388,0.4444444444444444,71.4776828289032,False,,,10,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-10-37,1673305837,716.8458776473999,11360,DESKTOP-G9R02TV,127.0.0.1,716.8458776473999,0,10,0.0
0.9461523854834402,65.8119658119658,0.6396396396396398,0.7395833333333334,0.5634920634920635,71.55135321617126,False,,,11,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-11-49,1673305909,788.3972308635712,11360,DESKTOP-G9R02TV,127.0.0.1,788.3972308635712,0,11,0.0
1.0413421891693375,66.23931623931624,0.6550218340611355,0.7281553398058253,0.5952380952380952,71.74870324134827,False,,,12,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-13-00,1673305980,860.1459341049194,11360,DESKTOP-G9R02TV,127.0.0.1,860.1459341049194,0,12,0.0
1.3723168006310096,68.37606837606837,0.63,0.8513513513513513,0.5,71.53026580810547,False,,,13,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-14-12,1673306052,931.6761999130249,11360,DESKTOP-G9R02TV,127.0.0.1,931.6761999130249,0,13,0.0
1.229261479826055,64.52991452991454,0.6278026905829597,0.7216494845360825,0.5555555555555556,71.45898795127869,False,,,14,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-15-23,1673306123,1003.1351878643036,11360,DESKTOP-G9R02TV,127.0.0.1,1003.1351878643036,0,14,0.0
1.3498759473490918,64.1025641025641,0.6315789473684211,0.7058823529411765,0.5714285714285714,71.59494256973267,False,,,15,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-16-35,1673306195,1074.7301304340363,11360,DESKTOP-G9R02TV,127.0.0.1,1074.7301304340363,0,15,0.0
1.3377600775824652,65.8119658119658,0.6460176991150441,0.73,0.5793650793650794,71.58284592628479,False,,,16,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-17-47,1673306267,1146.312976360321,11360,DESKTOP-G9R02TV,127.0.0.1,1146.312976360321,0,16,0.0
1.6469069260817308,64.52991452991454,0.6103286384976526,0.7471264367816092,0.5158730158730159,71.55041980743408,False,,,17,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-18-58,1673306338,1217.8633961677551,11360,DESKTOP-G9R02TV,127.0.0.1,1217.8633961677551,0,17,0.0
1.5696568937383146,60.256410256410255,0.6666666666666666,0.6078431372549019,0.7380952380952381,71.7279646396637,False,,,18,887c8_00021,3e52b60937a94335ba969de682622be7,2023-01-10_02-20-10,1673306410,1289.5913608074188,11360,DESKTOP-G9R02TV,127.0.0.1,1289.5913608074188,0,18,0.0
